White,Red,Green,Blue,Total,color_label
82,64,56,37,89,brown
81,65,55,38,85,brown
81,65,55,38,85,brown
81,65,56,37,85,brown
83,65,55,37,92,brown
83,64,55,37,93,brown
81,65,55,38,85,brown
82,65,54,38,89,brown
82,65,56,37,88,brown
82,64,56,36,90,brown
83,64,55,38,92,brown
81,65,56,38,84,brown
82,65,56,37,88,brown
82,65,55,38,88,brown
81,65,55,38,85,brown
82,65,54,39,88,brown
81,64,56,37,86,brown
82,64,56,37,89,brown
81,65,56,39,83,brown
81,64,56,37,86,brown
83,64,55,38,92,brown
81,65,56,38,84,brown
81,65,56,36,86,brown
83,65,55,37,92,brown
82,64,55,38,89,brown
81,65,56,38,84,brown
81,64,56,37,86,brown
83,64,55,38,92,brown
82,65,56,38,87,brown
81,65,56,38,84,brown
82,64,56,37,89,brown
83,65,55,37,92,brown
82,64,55,38,89,brown
81,65,55,38,85,brown
81,65,56,38,84,brown
82,65,55,37,89,brown
83,65,55,37,92,brown
83,64,55,38,92,brown
82,65,55,38,88,brown
81,65,56,37,85,brown
82,64,55,37,90,brown
83,64,55,37,93,brown
82,64,55,38,89,brown
81,65,54,38,86,brown
82,65,54,38,89,brown
81,65,56,37,85,brown
83,64,55,37,93,brown
83,64,55,38,92,brown
82,65,55,38,88,brown
81,65,56,38,84,brown
82,64,56,37,89,brown
83,64,55,37,93,brown
83,64,55,37,93,brown
81,65,54,38,86,brown
82,65,55,38,88,brown
82,64,56,36,90,brown
82,64,55,37,90,brown
82,64,55,38,89,brown
81,65,55,39,84,brown
81,65,56,38,84,brown
82,64,56,37,89,brown
82,64,56,37,89,brown
82,64,55,38,89,brown
82,64,55,38,89,brown
81,65,55,37,86,brown
82,65,56,38,87,brown
82,64,56,36,90,brown
83,64,55,38,92,brown
81,65,55,38,85,brown
82,65,56,37,88,brown
82,64,55,37,90,brown
82,64,55,38,89,brown
82,65,55,39,87,brown
81,64,56,36,87,brown
83,64,55,38,92,brown
82,65,55,38,88,brown
81,64,56,37,86,brown
82,64,55,38,89,brown
81,65,55,38,85,brown
81,64,56,37,86,brown
82,64,56,37,89,brown
82,64,55,38,89,brown
81,65,54,38,86,brown
81,65,56,37,85,brown
82,64,55,38,89,brown
81,64,55,38,86,brown
81,64,54,38,87,brown
81,65,56,38,84,brown
82,64,55,38,89,brown
81,65,54,38,86,brown
82,65,54,38,89,brown
82,64,55,37,90,brown
83,64,55,38,92,brown
82,65,56,38,87,brown
81,64,56,36,87,brown
83,64,55,37,93,brown
81,65,54,38,86,brown
82,65,56,39,86,brown
82,65,55,38,88,brown
81,65,54,38,86,brown
81,65,56,38,84,brown
81,64,56,37,86,brown
83,65,55,37,92,brown
81,65,54,38,86,brown
81,65,56,38,84,brown
82,65,55,38,88,brown
81,65,54,38,86,brown
81,64,56,36,87,brown
82,64,56,37,89,brown
82,64,55,38,89,brown
81,65,55,38,85,brown
81,65,56,37,85,brown
82,64,55,38,89,brown
81,65,56,38,84,brown
81,64,55,37,87,brown
83,65,55,37,92,brown
81,65,55,38,85,brown
81,65,55,38,85,brown
81,64,56,38,85,brown
82,64,55,38,89,brown
81,65,55,38,85,brown
81,65,56,38,84,brown
81,64,56,37,86,brown
82,64,55,37,90,brown
82,64,56,37,89,brown
82,64,55,38,89,brown
81,65,56,39,83,brown
81,65,56,39,83,brown
81,64,56,37,86,brown
83,64,55,37,93,brown
82,64,55,38,89,brown
81,64,56,37,86,brown
82,64,55,37,90,brown
83,65,55,37,92,brown
82,64,55,37,90,brown
82,64,54,37,91,brown
81,65,55,38,85,brown
81,64,56,36,87,brown
82,65,55,37,89,brown
82,64,55,37,90,brown
82,64,55,38,89,brown
81,65,55,38,85,brown
81,65,56,38,84,brown
81,64,56,37,86,brown
82,64,56,37,89,brown
83,64,55,38,92,brown
81,65,55,38,85,brown
81,64,56,37,86,brown
82,64,56,36,90,brown
83,64,55,37,93,brown
81,65,54,38,86,brown
81,65,55,37,86,brown
81,64,56,38,85,brown
81,64,56,37,86,brown
82,64,55,38,89,brown
81,64,54,38,87,brown
81,65,55,38,85,brown
81,64,56,37,86,brown
81,64,56,37,86,brown
82,64,55,38,89,brown
81,64,55,38,86,brown
81,64,54,37,88,brown
81,65,54,38,86,brown
81,65,54,38,86,brown
81,65,56,38,84,brown
81,64,56,36,87,brown
83,64,55,38,92,brown
81,65,54,38,86,brown
81,65,55,39,84,brown
81,65,56,38,84,brown
81,65,55,38,85,brown
82,64,55,37,90,brown
83,64,55,37,93,brown
82,64,55,37,90,brown
81,65,55,38,85,brown
82,65,55,38,88,brown
81,64,56,36,87,brown
81,64,55,37,87,brown
81,65,54,37,87,brown
81,65,55,37,86,brown
81,65,55,38,85,brown
81,64,56,37,86,brown
82,64,56,37,89,brown
81,64,55,37,87,brown
81,64,55,38,86,brown
82,64,55,38,89,brown
81,65,54,38,86,brown
81,65,56,37,85,brown
82,64,55,36,91,brown
83,64,55,37,93,brown
80,65,55,38,82,brown
81,64,55,38,86,brown
81,65,55,38,85,brown
81,65,56,38,84,brown
81,64,57,37,85,brown
83,64,55,37,93,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
81,65,55,38,85,brown
81,64,55,37,87,brown
81,65,55,37,86,brown
82,65,55,38,88,brown
81,64,56,36,87,brown
83,64,55,37,93,brown
82,64,55,37,90,brown
81,64,55,37,87,brown
81,64,55,38,86,brown
81,64,54,38,87,brown
82,65,55,38,88,brown
82,65,54,39,88,brown
81,64,56,37,86,brown
82,64,55,37,90,brown
82,64,55,38,89,brown
81,65,54,37,87,brown
81,65,55,38,85,brown
81,65,56,38,84,brown
81,64,56,37,86,brown
83,65,55,37,92,brown
82,64,55,37,90,brown
81,65,55,38,85,brown
82,65,55,38,88,brown
82,65,56,38,87,brown
81,64,56,37,86,brown
82,64,55,37,90,brown
82,64,55,36,91,brown
82,64,56,38,88,brown
81,64,56,37,86,brown
83,64,55,37,93,brown
82,64,55,37,90,brown
82,65,55,37,89,brown
81,65,55,38,85,brown
81,64,55,37,87,brown
82,65,54,38,89,brown
81,65,55,38,85,brown
81,65,56,38,84,brown
81,64,56,37,86,brown
82,64,55,37,90,brown
81,64,55,37,87,brown
82,64,54,38,90,brown
81,65,54,38,86,brown
81,65,55,38,85,brown
81,65,56,38,84,brown
82,64,56,37,89,brown
81,64,56,37,86,brown
83,64,55,37,93,brown
81,64,55,37,87,brown
82,65,55,38,88,brown
81,65,55,37,86,brown
81,65,55,38,85,brown
81,65,54,38,86,brown
81,65,55,38,85,brown
81,64,56,38,85,brown
81,65,56,38,84,brown
82,65,55,36,90,brown
83,64,55,37,93,brown
82,64,55,38,89,brown
81,65,55,38,85,brown
82,65,55,38,88,brown
81,65,56,38,84,brown
81,65,55,38,85,brown
81,65,55,39,84,brown
81,64,56,38,85,brown
81,65,56,38,84,brown
82,64,55,38,89,brown
81,65,54,38,86,brown
81,64,57,36,86,brown
83,64,55,37,93,brown
82,64,56,37,89,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
81,65,55,38,85,brown
81,65,55,38,85,brown
81,65,56,37,85,brown
83,64,55,37,93,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
81,65,54,38,86,brown
81,64,56,38,85,brown
81,65,56,38,84,brown
81,64,56,37,86,brown
83,64,55,37,93,brown
82,64,55,38,89,brown
81,65,56,38,84,brown
81,64,56,37,86,brown
82,64,55,37,90,brown
81,65,55,38,85,brown
81,65,56,38,84,brown
81,64,56,37,86,brown
82,64,55,37,90,brown
81,65,55,38,85,brown
81,64,55,37,87,brown
81,65,55,37,86,brown
81,65,54,38,86,brown
81,65,56,38,84,brown
81,64,56,36,87,brown
82,64,56,37,89,brown
82,64,54,38,90,brown
81,65,55,38,85,brown
81,64,55,37,87,brown
83,64,55,37,93,brown
82,64,55,37,90,brown
81,64,55,38,86,brown
81,65,54,38,86,brown
81,64,56,36,87,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
81,64,55,37,87,brown
81,65,54,38,86,brown
81,65,56,39,83,brown
81,64,56,38,85,brown
82,65,55,37,89,brown
83,64,55,37,93,brown
82,64,54,38,90,brown
81,65,54,38,86,brown
81,65,56,37,85,brown
82,64,55,36,91,brown
83,64,55,38,92,brown
81,65,55,38,85,brown
81,65,56,38,84,brown
81,65,56,37,85,brown
81,64,55,37,87,brown
82,64,55,37,90,brown
82,65,55,38,88,brown
81,65,55,38,85,brown
81,64,54,38,87,brown
81,65,56,39,83,brown
81,64,56,36,87,brown
83,64,55,37,93,brown
83,64,55,37,93,brown
81,65,55,37,86,brown
81,65,54,38,86,brown
81,65,55,38,85,brown
81,64,56,36,87,brown
82,64,55,37,90,brown
81,65,55,38,85,brown
81,65,54,38,86,brown
81,65,56,38,84,brown
81,64,56,37,86,brown
81,64,55,37,87,brown
83,64,55,37,93,brown
82,64,55,37,90,brown
82,64,54,38,90,brown
81,64,55,37,87,brown
81,64,54,37,88,brown
82,65,54,38,89,brown
81,65,56,36,86,brown
82,65,55,37,89,brown
82,63,55,37,91,brown
83,64,54,37,94,brown
81,65,54,38,86,brown
81,65,54,38,86,brown
81,64,56,38,85,brown
81,64,56,36,87,brown
83,64,55,37,93,brown
81,65,54,38,86,brown
81,65,56,38,84,brown
81,65,56,38,84,brown
82,64,56,37,89,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
81,65,54,37,87,brown
81,65,54,38,86,brown
81,65,56,38,84,brown
81,65,56,38,84,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
82,64,54,37,91,brown
81,65,54,38,86,brown
81,65,56,37,85,brown
82,64,55,36,91,brown
82,64,55,36,91,brown
83,64,55,37,93,brown
81,65,54,37,87,brown
81,65,55,38,85,brown
81,64,56,38,85,brown
81,65,56,38,84,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
82,64,54,37,91,brown
81,65,54,38,86,brown
81,65,55,38,85,brown
81,65,56,38,84,brown
81,64,56,36,87,brown
82,64,54,38,90,brown
81,64,55,38,86,brown
81,65,56,38,84,brown
81,64,56,38,85,brown
81,64,56,38,85,brown
81,64,55,37,87,brown
82,64,55,37,90,brown
81,64,55,38,86,brown
81,65,56,38,84,brown
81,64,56,37,86,brown
83,64,55,37,93,brown
82,64,55,37,90,brown
81,64,54,37,88,brown
81,65,55,38,85,brown
81,64,56,36,87,brown
82,64,55,37,90,brown
83,64,55,37,93,brown
81,64,55,37,87,brown
82,64,55,37,90,brown
81,65,55,38,85,brown
81,65,56,38,84,brown
81,65,56,37,85,brown
81,64,56,37,86,brown
81,64,56,37,86,brown
83,64,55,37,93,brown
81,64,55,37,87,brown
81,65,56,39,83,brown
81,64,56,38,85,brown
81,65,56,37,85,brown
81,64,55,36,88,brown
82,64,55,37,90,brown
81,65,54,38,86,brown
81,65,56,38,84,brown
81,64,55,37,87,brown
82,64,55,37,90,brown
82,65,55,37,89,brown
80,64,54,37,85,brown
81,64,55,38,86,brown
81,64,56,36,87,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
81,64,55,37,87,brown
81,65,54,38,86,brown
81,64,56,38,85,brown
81,65,55,38,85,brown
82,64,55,37,90,brown
83,64,55,37,93,brown
82,64,54,37,91,brown
81,65,54,37,87,brown
81,65,55,38,85,brown
81,65,54,38,86,brown
81,65,54,38,86,brown
81,65,56,38,84,brown
80,64,56,38,82,brown
81,64,56,38,85,brown
81,64,55,37,87,brown
82,64,55,37,90,brown
82,64,54,37,91,brown
81,65,54,37,87,brown
81,65,54,38,86,brown
81,64,56,38,85,brown
81,64,56,36,87,brown
83,64,55,38,92,brown
82,65,55,38,88,brown
81,65,56,36,86,brown
83,64,55,37,93,brown
82,64,55,37,90,brown
81,64,56,38,85,brown
81,64,55,36,88,brown
82,64,54,38,90,brown
81,65,56,37,85,brown
82,64,55,37,90,brown
81,65,54,37,87,brown
81,65,54,38,86,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
81,64,54,38,87,brown
81,64,56,37,86,brown
82,64,55,37,90,brown
81,65,54,38,86,brown
81,64,56,37,86,brown
82,64,54,38,90,brown
81,65,56,38,84,brown
80,64,56,37,83,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
81,65,56,38,84,brown
81,65,56,38,84,brown
81,64,55,37,87,brown
80,64,54,37,85,brown
81,65,55,38,85,brown
81,64,55,36,88,brown
82,64,55,37,90,brown
81,65,54,38,86,brown
81,65,55,38,85,brown
81,64,55,37,87,brown
83,64,55,37,93,brown
81,64,54,37,88,brown
81,65,56,38,84,brown
81,64,56,37,86,brown
81,64,56,37,86,brown
82,64,55,38,89,brown
81,65,55,38,85,brown
81,65,56,38,84,brown
81,64,56,38,85,brown
81,64,56,37,86,brown
82,64,54,37,91,brown
81,65,54,38,86,brown
81,64,56,37,86,brown
82,64,55,36,91,brown
82,64,54,37,91,brown
81,65,55,38,85,brown
81,64,56,36,87,brown
83,64,55,37,93,brown
81,64,54,37,88,brown
81,64,56,36,87,brown
82,64,55,37,90,brown
81,64,54,38,87,brown
81,64,56,37,86,brown
82,64,55,37,90,brown
80,65,54,37,84,brown
81,65,56,38,84,brown
82,64,55,37,90,brown
82,64,55,37,90,brown
