White,Red,Green,Blue,Total,color_label
314,186,185,175,396,white
313,184,184,175,396,white
313,184,185,175,395,white
313,184,185,175,395,white
313,184,184,175,396,white
313,184,185,175,395,white
313,184,185,175,395,white
313,185,185,175,394,white
313,185,185,175,394,white
313,184,185,175,395,white
313,186,185,175,393,white
314,187,186,176,393,white
314,186,186,175,395,white
313,185,185,175,394,white
313,184,185,175,395,white
313,186,186,176,391,white
314,187,187,175,393,white
314,187,187,176,392,white
314,187,187,176,392,white
314,187,186,176,393,white
314,187,186,175,394,white
313,185,185,176,393,white
314,187,186,175,394,white
314,187,187,176,392,white
314,187,187,175,393,white
314,187,187,175,393,white
314,187,186,175,394,white
314,187,186,175,394,white
313,187,186,175,391,white
314,187,186,176,393,white
313,186,185,175,393,white
314,185,185,175,397,white
313,184,185,175,395,white
313,184,184,175,396,white
313,184,185,175,395,white
312,184,184,175,393,white
313,184,185,175,395,white
313,184,184,175,396,white
313,184,185,175,395,white
313,185,185,175,394,white
314,187,186,175,394,white
314,187,186,175,394,white
313,185,185,175,394,white
313,184,184,175,396,white
313,184,185,175,395,white
313,184,185,175,395,white
313,186,185,175,393,white
313,186,186,176,391,white
314,187,187,176,392,white
314,187,186,176,393,white
313,186,185,175,393,white
313,186,186,175,392,white
314,187,186,175,394,white
313,185,184,175,395,white
313,184,184,175,396,white
313,185,185,175,394,white
313,185,185,176,393,white
314,187,187,176,392,white
314,187,187,176,392,white
314,187,187,175,393,white
314,187,187,175,393,white
314,187,187,175,393,white
313,187,187,175,390,white
314,187,186,175,394,white
314,187,187,175,393,white
313,187,186,175,391,white
314,185,185,175,397,white
314,186,186,175,395,white
313,187,186,175,391,white
313,187,186,175,391,white
313,187,185,175,392,white
313,184,184,175,396,white
313,184,184,175,396,white
312,184,184,175,393,white
313,183,184,174,398,white
313,184,184,175,396,white
313,183,184,175,397,white
312,185,186,175,390,white
314,187,186,176,393,white
314,187,187,175,393,white
314,187,187,175,393,white
314,187,187,176,392,white
314,187,186,175,394,white
314,187,187,175,393,white
314,187,187,175,393,white
313,187,187,175,390,white
313,187,187,175,390,white
313,187,187,175,390,white
314,187,186,176,393,white
314,187,187,175,393,white
313,187,187,175,390,white
314,187,187,176,392,white
314,187,186,176,393,white
314,187,186,175,394,white
314,187,186,176,393,white
314,187,186,175,394,white
314,187,186,175,394,white
314,186,185,175,396,white
313,185,185,175,394,white
313,184,184,175,396,white
313,185,185,175,394,white
313,185,184,175,395,white
312,184,184,175,393,white
313,184,184,175,396,white
313,185,185,175,394,white
313,185,185,175,394,white
313,183,184,175,397,white
312,185,185,175,391,white
313,183,184,175,397,white
313,183,184,175,397,white
313,183,184,175,397,white
313,183,184,175,397,white
313,184,185,175,395,white
313,186,186,175,392,white
314,187,187,175,393,white
314,187,186,175,394,white
313,186,186,175,392,white
313,186,185,175,393,white
313,185,185,175,394,white
313,185,185,175,394,white
313,186,185,175,393,white
313,187,186,175,391,white
313,185,185,175,394,white
312,184,184,175,393,white
313,183,184,174,398,white
312,185,185,175,391,white
313,186,185,175,393,white
313,185,185,175,394,white
313,186,185,175,393,white
312,184,184,175,393,white
313,183,185,175,396,white
313,184,184,175,396,white
313,183,184,175,397,white
312,184,184,175,393,white
313,183,184,174,398,white
313,184,185,175,395,white
313,185,185,175,394,white
312,185,185,175,391,white
312,184,184,175,393,white
312,184,184,175,393,white
313,186,185,175,393,white
313,186,186,175,392,white
313,187,187,175,390,white
313,187,186,175,391,white
314,187,185,175,395,white
313,186,185,175,393,white
314,186,185,175,396,white
313,186,186,175,392,white
313,187,187,175,390,white
313,186,186,175,392,white
313,187,186,175,391,white
314,187,186,175,394,white
313,187,186,175,391,white
313,186,186,175,392,white
313,187,186,175,391,white
314,187,186,175,394,white
314,187,186,175,394,white
312,184,184,175,393,white
312,183,184,174,395,white
312,183,184,174,395,white
312,183,184,175,394,white
313,186,185,175,393,white
314,186,186,175,395,white
313,185,185,175,394,white
312,184,184,174,394,white
312,184,184,175,393,white
312,184,184,175,393,white
312,183,185,175,393,white
313,185,184,175,395,white
312,185,184,175,392,white
312,184,184,174,394,white
312,183,184,174,395,white
313,183,184,174,398,white
312,185,185,175,391,white
313,186,185,175,393,white
313,184,184,175,396,white
312,183,184,174,395,white
312,184,184,175,393,white
312,184,184,174,394,white
313,185,185,175,394,white
313,186,185,175,393,white
313,186,186,175,392,white
313,186,186,175,392,white
313,183,184,174,398,white
312,183,184,174,395,white
312,183,184,174,395,white
312,183,184,174,395,white
313,183,184,174,398,white
312,183,184,174,395,white
312,183,184,174,395,white
312,183,184,174,395,white
312,184,184,175,393,white
312,184,184,175,393,white
312,183,184,174,395,white
313,185,184,175,395,white
313,186,186,175,392,white
313,186,186,175,392,white
313,186,185,175,393,white
313,186,185,175,393,white
313,184,184,174,397,white
312,185,185,175,391,white
313,186,184,175,394,white
313,186,185,175,393,white
313,186,185,175,393,white
313,186,185,175,393,white
312,185,184,174,393,white
313,184,184,175,396,white
312,184,184,175,393,white
313,186,185,175,393,white
313,186,185,175,393,white
313,186,186,175,392,white
313,187,185,175,392,white
313,185,185,175,394,white
313,183,184,174,398,white
313,186,185,175,393,white
313,186,185,175,393,white
313,186,185,175,393,white
312,184,184,174,394,white
312,183,184,174,395,white
312,183,184,174,395,white
312,184,184,174,394,white
312,183,184,174,395,white
312,184,184,174,394,white
313,185,185,174,395,white
313,186,186,175,392,white
313,186,186,174,393,white
313,186,186,175,392,white
313,187,186,175,391,white
313,186,186,175,392,white
313,186,185,175,393,white
312,183,183,174,396,white
312,183,183,174,396,white
312,183,184,174,395,white
312,185,185,174,392,white
